begin,end,open,high,low,close,volume,value
2023-07-28,2023-07-28 23:59:59,65.0205,65.851,64.84,65.851,267,17434213.73
2023-07-31,2023-07-31 23:59:59,66.9998,67.0,65.9376,66.51,112,7450358.25
2023-08-01,2023-08-01 23:59:59,66.5005,66.79,64.8,66.35,2824,186783533.51
2023-08-02,2023-08-02 23:59:59,66.5,69.0,66.3,68.0206,3516,238173800.48
2023-08-03,2023-08-03 23:59:59,68.5491,68.5491,67.17,67.25,1458,99973412.74
2023-08-04,2023-08-04 23:59:59,67.2537,67.9,66.9999,67.87,1616,111888362.09
2023-08-07,2023-08-07 23:59:59,68.8,68.8,67.5,67.5,1812,127673766.34
2023-08-08,2023-08-08 23:59:59,67.0,67.0001,65.5,66.4995,424,29808050.35
2023-08-09,2023-08-09 23:59:59,66.6208,68.1,66.62,67.7,786,55892234.5
2023-08-10,2023-08-10 23:59:59,67.5,67.999,66.1501,66.75,1337,95516990.03
2023-08-11,2023-08-11 23:59:59,66.725,66.9997,66.41,66.9997,1924,137613497.71
2023-08-14,2023-08-14 23:59:59,66.99,67.4798,65.9,65.9,284,20480490.11
2023-08-15,2023-08-15 23:59:59,65.1,65.1,63.55,63.8001,845,60219412.31
2023-08-16,2023-08-16 23:59:59,66.0,66.0,63.7501,63.987,1046,71835444.43
2023-08-17,2023-08-17 23:59:59,64.3345,64.3345,62.5041,63.4395,453,30153884.74
2023-08-18,2023-08-18 23:59:59,65.4091,65.4091,63.0101,63.45,1092,70809352.48
2023-08-21,2023-08-21 23:59:59,64.95,64.95,64.45,64.45,223,14627565.63
2023-08-22,2023-08-22 23:59:59,64.06,64.4,63.8023,64.3689,334,21984274.03
2023-08-23,2023-08-23 23:59:59,64.3399,64.4899,63.8012,64.0,924,60930779.65
2023-08-24,2023-08-24 23:59:59,64.3948,64.8,64.2999,64.6983,108,7129821.59
2023-08-25,2023-08-25 23:59:59,66.8898,66.8898,65.4501,65.96,588,39732546.12
2023-08-28,2023-08-28 23:59:59,66.0,68.8305,66.0,68.8,1785,123735762.34
2023-08-29,2023-08-29 23:59:59,68.479,69.83,67.5,69.4051,1390,98746606.83
2023-08-30,2023-08-30 23:59:59,68.9051,69.6994,68.6147,69.6994,657,47205664.33
2023-08-31,2023-08-31 23:59:59,69.5998,69.6029,67.8999,68.0,192,13720610.59
2023-09-01,2023-09-01 23:59:59,68.45,68.49,67.82,68.28,722,51562255.15
2023-09-04,2023-09-04 23:59:59,68.3,69.9,68.1,69.9,349,25103188.11
2023-09-05,2023-09-05 23:59:59,70.0,70.0,69.2481,69.7204,177,12916533.22
2023-09-06,2023-09-06 23:59:59,69.1587,69.6874,69.1111,69.5,93,6783304.33
2023-09-07,2023-09-07 23:59:59,68.5112,69.4995,68.4999,68.5,368,26716832.49
2023-09-08,2023-09-08 23:59:59,68.5001,68.5001,67.17,67.2,249,17682534.82
2023-09-11,2023-09-11 23:59:59,67.1,67.1,65.3082,65.3082,479,33151731.82
2023-09-12,2023-09-12 23:59:59,65.4999,66.6,65.4999,66.1601,262,17854093.47
2023-09-13,2023-09-13 23:59:59,66.3501,68.4998,66.3501,68.48,393,26758178.72
2023-09-14,2023-09-14 23:59:59,67.7507,68.3996,66.9395,67.1082,107,7413287.64
2023-09-15,2023-09-15 23:59:59,67.0006,67.1601,66.0,67.16,305,21042629.06
2023-09-18,2023-09-18 23:59:59,66.6517,67.9994,66.6517,67.9938,184,12813894.56
2023-09-19,2023-09-19 23:59:59,67.993,67.993,67.1,67.5,508,35292836.25
2023-09-20,2023-09-20 23:59:59,67.4993,68.8,67.4993,68.4666,286,20114617.91
2023-09-21,2023-09-21 23:59:59,68.0092,68.4,67.0,68.0015,650,45710679.72
2023-09-22,2023-09-22 23:59:59,68.1,68.995,67.721,68.995,168,11794255.18
2023-09-25,2023-09-25 23:59:59,68.9951,69.3409,68.1256,68.8521,112,7878872.41
2023-09-26,2023-09-26 23:59:59,69.0598,69.3999,68.5,69.0,179,12578269.43
2023-09-27,2023-09-27 23:59:59,69.398,69.8799,68.998,69.1237,100,7088450.47
2023-09-28,2023-09-28 23:59:59,69.1462,69.4,68.601,68.6675,474,33313410.96
2023-09-29,2023-09-29 23:59:59,68.7,69.8,67.7001,69.75,563,39509423.56
2023-10-02,2023-10-02 23:59:59,69.7797,70.0003,69.1066,70.0,449,32237604.34
2023-10-03,2023-10-03 23:59:59,69.1208,69.8992,69.1208,69.4978,1253,90496284.17
2023-10-04,2023-10-04 23:59:59,69.0018,70.0,69.0,69.0212,163,11766942.26
2023-10-05,2023-10-05 23:59:59,69.6,70.2,69.0319,70.1,202,14665739.47
2023-10-06,2023-10-06 23:59:59,69.8038,71.2,69.8038,70.7349,106,7828830.94
2023-10-09,2023-10-09 23:59:59,70.7347,71.75,70.121,70.899,367,27827685.7
2023-10-10,2023-10-10 23:59:59,70.7989,70.9999,69.7001,70.0,201,15121684.45
2023-10-11,2023-10-11 23:59:59,70.1995,70.889,69.905,70.5306,113,8393548.48
2023-10-12,2023-10-12 23:59:59,68.1,68.8299,67.5157,67.63,1989,143014811.68
2023-10-13,2023-10-13 23:59:59,69.52,69.52,68.45,68.931,407,28934111.39
2023-10-16,2023-10-16 23:59:59,70.7297,70.7297,68.7454,69.6999,256,18348511.47
2023-10-17,2023-10-17 23:59:59,69.4999,69.8,69.0,69.8,373,26570089.17
2023-10-18,2023-10-18 23:59:59,69.8993,69.8993,68.82,69.1199,3261,231288165.86
2023-10-19,2023-10-19 23:59:59,69.6366,69.6366,68.0,68.5503,953,67306644.69
2023-10-20,2023-10-20 23:59:59,68.7,68.7,67.82,67.8217,83,5793855.92
2023-10-23,2023-10-23 23:59:59,68.316,68.7092,67.14,67.143,477,32742436.05
2023-10-24,2023-10-24 23:59:59,67.55,68.1796,67.5,67.7995,255,17292515.74
2023-10-25,2023-10-25 23:59:59,67.8104,68.5,67.5015,68.0,67,4526395.26
2023-10-26,2023-10-26 23:59:59,68.4,70.0,67.85,70.0,581,39511142.12
2023-10-27,2023-10-27 23:59:59,69.8802,70.99,69.4994,69.7798,1269,87121557.65
2023-10-30,2023-10-30 23:59:59,70.1498,70.1498,68.8428,69.9902,1076,74152298.54
2023-10-31,2023-10-31 23:59:59,69.9903,72.3998,69.0,71.7999,878,61447516.18
2023-11-01,2023-11-01 23:59:59,72.289,72.5482,71.6172,71.9944,300,21206959.74
2023-11-02,2023-11-02 23:59:59,72.0,72.0,71.5501,71.985,589,41706688.92
2023-11-03,2023-11-03 23:59:59,72.699,72.699,70.1216,70.88,325,22888950.1
2023-11-06,2023-11-06 23:59:59,71.0001,71.0001,70.4181,70.7,144,10085663.14
2023-11-07,2023-11-07 23:59:59,70.4181,71.3,70.4181,71.3,103,7222296.89
2023-11-08,2023-11-08 23:59:59,71.6173,71.6173,69.9999,70.1,492,34150140.3
2023-11-09,2023-11-09 23:59:59,70.3341,73.6636,70.3341,71.8989,2093,147785241.01
2023-11-10,2023-11-10 23:59:59,72.4599,72.4599,71.1001,72.39,228,16162930.07
2023-11-13,2023-11-13 23:59:59,72.99,74.0001,72.0257,73.25,1699,123248363.44
2023-11-14,2023-11-14 23:59:59,73.88,74.4994,73.0199,73.1,260,18809022.23
2023-11-15,2023-11-15 23:59:59,73.8991,73.8991,72.3,72.352,374,26557190.04
2023-11-16,2023-11-16 23:59:59,73.1501,73.6491,72.5065,72.5065,277,19592489.31
2023-11-17,2023-11-17 23:59:59,73.5347,73.99,72.6654,73.5051,553,39250216.75
2023-11-20,2023-11-20 23:59:59,73.6019,73.9889,73.0,73.4889,499,35405613.39
2023-11-21,2023-11-21 23:59:59,73.49,74.41,73.4535,74.0,609,43378056.61
2023-11-22,2023-11-22 23:59:59,74.1999,75.8998,74.1999,75.8393,812,59224628.34
2023-11-23,2023-11-23 23:59:59,75.8393,76.861,75.8393,76.861,2884,211723909.18
2023-11-24,2023-11-24 23:59:59,76.9,77.9998,76.9,77.9,935,70023314.96
2023-11-27,2023-11-27 23:59:59,77.8599,78.9999,75.7842,76.48,978,72548640.54
2023-11-28,2023-11-28 23:59:59,77.1795,77.1881,75.9001,76.5,935,69170548.61
2023-11-29,2023-11-29 23:59:59,76.2371,76.9787,75.5503,76.9297,3291,244329612.56
2023-11-30,2023-11-30 23:59:59,76.7999,77.4,76.0004,77.4,1005,75271547.69
2023-12-01,2023-12-01 23:59:59,76.9894,77.9,76.3161,77.8,222,16701717.78
2023-12-04,2023-12-04 23:59:59,77.9,79.9,77.2547,79.8999,6283,485443529.53
2023-12-05,2023-12-05 23:59:59,79.88,80.9999,78.9229,80.7497,2558,203055729.73
2023-12-06,2023-12-06 23:59:59,80.0367,80.9898,79.75,80.4885,2674,211922409.44
2023-12-07,2023-12-07 23:59:59,80.6,80.6,78.5001,79.0,466,36897195.68
2023-12-08,2023-12-08 23:59:59,79.0004,79.0004,77.7475,77.9899,596,46495744.19
2023-12-11,2023-12-11 23:59:59,77.9899,78.0173,76.654,76.9001,591,45029888.77
2023-12-12,2023-12-12 23:59:59,77.3773,78.6987,77.2501,78.5998,183,14044944.17
2023-12-13,2023-12-13 23:59:59,78.0075,78.544,77.1,78.2795,10763,814210254.34
2023-12-14,2023-12-14 23:59:59,78.3876,79.6,77.7,79.6,5222,397006269.33
2023-12-15,2023-12-15 23:59:59,79.6,79.6,78.1303,78.7436,3932,301712655.28
2023-12-18,2023-12-18 23:59:59,77.6624,78.3897,77.4,77.75,4083,312749173.94
2023-12-19,2023-12-19 23:59:59,77.7501,77.8899,76.9503,77.5899,7271,554440209.17
2023-12-20,2023-12-20 23:59:59,77.8899,78.9499,77.3,78.85,5340,410909116.52
2023-12-21,2023-12-21 23:59:59,78.85,80.4995,78.0154,79.5,10395,815344049.61
2023-12-22,2023-12-22 23:59:59,79.5,79.5,77.9999,79.1999,2085,164707319.7
2023-12-25,2023-12-25 23:59:59,78.4001,79.9941,78.0158,78.1941,2387,189856109.03
2023-12-26,2023-12-26 23:59:59,78.7088,78.7088,78.0,78.4896,1397,111186248.01
2023-12-27,2023-12-27 23:59:59,78.49,78.7598,78.0,78.45,2783,220184093.13
2023-12-28,2023-12-28 23:59:59,78.4901,78.77,77.5002,78.1999,1022,81119687.19
2023-12-29,2023-12-29 23:59:59,78.7696,78.8992,77.5,78.8196,1053,82841150.38
2024-01-03,2024-01-03 23:59:59,80.3899,80.3899,79.5,79.75,148,11706559.98
2024-01-04,2024-01-04 23:59:59,79.7009,80.0,79.3,79.9893,564,44608562.64
2024-01-05,2024-01-05 23:59:59,79.8012,79.9,79.5,79.8999,261,20661254.86
2024-01-08,2024-01-08 23:59:59,80.0,80.0,78.4499,79.0199,2533,197581191.43
2024-01-09,2024-01-09 23:59:59,79.8,79.8,78.1,78.4696,1725,134808015.79
2024-01-10,2024-01-10 23:59:59,78.4696,78.6992,77.85,78.0946,958,74170359.09
2024-01-11,2024-01-11 23:59:59,77.8649,78.9987,77.8648,78.7966,596,45859256.54
2024-01-12,2024-01-12 23:59:59,78.2022,78.7962,78.0,78.457,832,63368536.31
2024-01-15,2024-01-15 23:59:59,78.6869,78.9978,78.2999,78.6,427,32471949.19
2024-01-16,2024-01-16 23:59:59,79.29,79.5,78.5,78.89,2028,153787132.41
2024-01-17,2024-01-17 23:59:59,79.3998,80.3896,79.05,79.5,935,71062568.63
2024-01-18,2024-01-18 23:59:59,79.4998,79.8888,78.8908,79.0141,1336,101489483.4
2024-01-19,2024-01-19 23:59:59,79.4995,79.7997,78.5,78.9601,1087,83049007.74
2024-01-22,2024-01-22 23:59:59,79.0045,79.0045,78.1103,78.6,347,26233156.53
2024-01-23,2024-01-23 23:59:59,78.61,79.8729,78.6,79.479,624,47296584.16
2024-01-24,2024-01-24 23:59:59,79.1634,79.5,78.7,78.9957,1085,82065327.4
2024-01-25,2024-01-25 23:59:59,79.2643,79.4999,78.9,79.4686,1101,83775986.32
2024-01-26,2024-01-26 23:59:59,79.1003,79.99,78.511,79.9,1123,86489229.16
2024-01-29,2024-01-29 23:59:59,80.3795,80.3795,78.5922,78.7039,1941,149899761.13
2024-01-30,2024-01-30 23:59:59,78.7822,80.0,78.0001,79.5399,3747,289155523.06
2024-01-31,2024-01-31 23:59:59,79.5,80.3897,79.0,79.2537,1089,83614553.34
2024-02-01,2024-02-01 23:59:59,79.1045,79.2799,78.5101,78.887,1376,105345990.32
2024-02-02,2024-02-02 23:59:59,79.3471,79.7998,78.7507,79.3833,3941,303984315.81
2024-02-05,2024-02-05 23:59:59,78.7203,78.9896,77.8529,78.0,927,71582603.86
2024-02-06,2024-02-06 23:59:59,78.2882,78.39,78.1869,78.3397,476,36602671.2
2024-02-07,2024-02-07 23:59:59,78.7,78.78,78.0,78.5796,2201,168027850.06
2024-02-08,2024-02-08 23:59:59,78.64,78.6499,77.6707,77.6707,1243,94915120.56
2024-02-09,2024-02-09 23:59:59,77.6693,78.0,77.45,77.45,1454,111181080.61
2024-02-12,2024-02-12 23:59:59,78.0389,78.0389,77.29,77.6953,762,57838766.77
2024-02-13,2024-02-13 23:59:59,77.7,77.7,76.5,76.55,2461,186113105.54
2024-02-14,2024-02-14 23:59:59,76.6009,77.1846,74.9,75.0,6121,453009150.69
2024-02-15,2024-02-15 23:59:59,75.3033,75.83,74.9899,75.43,10206,749419093.79
2024-02-16,2024-02-16 23:59:59,75.7,76.0,75.1,75.5,3028,225024341.35
2024-02-19,2024-02-19 23:59:59,75.937,75.937,74.2,74.9869,1245,92274815.22
2024-02-20,2024-02-20 23:59:59,74.6,74.6,72.5103,72.9998,5203,378298415.01
2024-02-21,2024-02-21 23:59:59,72.9,72.9,70.2895,72.0,5937,422865919.91
2024-02-22,2024-02-22 23:59:59,72.0001,73.4808,71.5,72.4999,6698,483419362.62
2024-02-26,2024-02-26 23:59:59,72.5057,73.353,71.9,72.4994,2222,161360191.03
2024-02-27,2024-02-27 23:59:59,73.1999,74.75,72.9,74.6899,1973,145811655.54
2024-02-28,2024-02-28 23:59:59,74.68,75.1898,73.3205,74.459,5855,435597621.99
2024-02-29,2024-02-29 23:59:59,75.2496,75.7888,74.5078,75.59,773,57806089.16
2024-03-01,2024-03-01 23:59:59,76.42,77.7777,75.6001,76.2333,711,53453245.12
2024-03-04,2024-03-04 23:59:59,76.6,76.6,75.5,76.0,1229,92058437.65
2024-03-05,2024-03-05 23:59:59,76.0999,76.0999,74.3,74.34,2537,187601144.12
2024-03-06,2024-03-06 23:59:59,74.9478,74.9495,73.6,74.4479,1438,105729138.17
2024-03-07,2024-03-07 23:59:59,75.4985,75.4986,74.2001,75.1993,571,41972361.3
2024-03-11,2024-03-11 23:59:59,74.5058,75.2,74.5057,75.1959,336,24944373.75
2024-03-12,2024-03-12 23:59:59,75.1949,76.0,74.8596,75.95,1880,140662116.93
2024-03-13,2024-03-13 23:59:59,76.14,76.14,74.6976,75.1,3284,244974493.95
2024-03-14,2024-03-14 23:59:59,74.7082,75.12,74.7081,74.9986,607,45595600.14
2024-03-15,2024-03-15 23:59:59,74.9986,75.8799,74.8,75.5043,488,36940208.95
2024-03-18,2024-03-18 23:59:59,75.5043,75.5714,74.7335,75.35,438,32951160.82
2024-03-19,2024-03-19 23:59:59,75.3028,75.3028,74.26,74.5,2223,166474158.62
2024-03-20,2024-03-20 23:59:59,74.422,74.6684,74.343,74.343,351,26168051.71
2024-03-21,2024-03-21 23:59:59,74.3422,74.5076,73.8,74.5,737,54945579.67
2024-03-22,2024-03-22 23:59:59,74.8998,75.5322,74.8998,74.9006,1686,127243990.16
2024-03-25,2024-03-25 23:59:59,74.9363,75.6,74.1001,75.0,204,15330363.46
2024-03-26,2024-03-26 23:59:59,75.5896,75.5896,75.0,75.0102,887,66850720.7
