begin,end,open,high,low,close,volume,value
2020-12-21,2020-12-21 23:59:59,3246.9,3246.9,3170.03,3186.38,0,135820501896.45
2020-12-22,2020-12-22 23:59:59,3179.69,3249.19,3175.51,3236.46,0,98871608126.9
2020-12-23,2020-12-23 23:59:59,3224.02,3255.4,3218.19,3252.1,0,65478211681.0
2020-12-24,2020-12-24 23:59:59,3253.73,3264.6,3230.62,3236.88,0,50764614102.85
2020-12-25,2020-12-25 23:59:59,3236.38,3248.63,3228.74,3246.35,0,23654550156.85
2020-12-28,2020-12-28 23:59:59,3249.41,3267.61,3249.41,3258.95,0,52140644341.35
2020-12-29,2020-12-29 23:59:59,3269.71,3282.23,3264.33,3274.67,0,62071933973.8
2020-12-30,2020-12-30 23:59:59,3276.04,3294.62,3267.39,3289.02,0,67248342457.8
2021-01-04,2021-01-04 23:59:59,3306.12,3350.81,3304.17,3350.51,0,66875027248.1
2021-01-05,2021-01-05 23:59:59,3327.94,3365.32,3301.88,3359.15,0,71669719442.85
2021-01-06,2021-01-06 23:59:59,3373.37,3380.63,3344.43,3371.03,0,71458087084.95
2021-01-08,2021-01-08 23:59:59,3390.23,3474.66,3390.23,3454.82,0,132105644616.85
2021-01-11,2021-01-11 23:59:59,3455.67,3516.9,3436.66,3482.48,0,143292474381.8
2021-01-12,2021-01-12 23:59:59,3494.6,3520.66,3451.87,3471.65,0,104216481364.4
2021-01-13,2021-01-13 23:59:59,3487.92,3504.56,3448.94,3470.26,0,99616618242.0
2021-01-14,2021-01-14 23:59:59,3461.83,3507.71,3439.01,3490.85,0,108540789766.35
2021-01-15,2021-01-15 23:59:59,3486.02,3509.24,3448.54,3450.95,0,104977695775.4
2021-01-18,2021-01-18 23:59:59,3440.56,3475.18,3426.11,3471.92,0,92072355104.7
2021-01-19,2021-01-19 23:59:59,3479.53,3491.93,3439.64,3443.23,0,86414655412.55
2021-01-20,2021-01-20 23:59:59,3453.54,3482.03,3447.81,3466.8,0,75753159519.2
2021-01-21,2021-01-21 23:59:59,3481.74,3489.07,3407.22,3422.67,0,114924128365.45
2021-01-22,2021-01-22 23:59:59,3404.36,3404.36,3362.01,3382.92,0,110725951850.1
2021-01-25,2021-01-25 23:59:59,3399.28,3425.78,3385.74,3397.48,0,106658319745.9
2021-01-26,2021-01-26 23:59:59,3384.99,3408.13,3374.1,3390.76,0,80262909286.2
2021-01-27,2021-01-27 23:59:59,3398.38,3408.64,3333.04,3343.62,0,105563451141.95
2021-01-28,2021-01-28 23:59:59,3319.16,3359.1,3307.42,3342.01,0,91833874030.7
2021-01-29,2021-01-29 23:59:59,3335.13,3337.01,3272.53,3277.08,0,112862070786.9
2021-02-01,2021-02-01 23:59:59,3287.96,3305.91,3268.52,3291.14,0,86009081257.05
2021-02-02,2021-02-02 23:59:59,3324.24,3366.13,3321.7,3360.25,0,98441733596.85
2021-02-03,2021-02-03 23:59:59,3351.99,3376.83,3332.5,3343.46,0,79650602206.9
2021-02-04,2021-02-04 23:59:59,3356.23,3384.48,3351.94,3372.0,0,88156146300.1
2021-02-05,2021-02-05 23:59:59,3396.97,3406.22,3368.58,3392.73,0,86654101000.55
2021-02-08,2021-02-08 23:59:59,3412.97,3448.79,3412.97,3445.9,0,79666285042.8
2021-02-09,2021-02-09 23:59:59,3461.15,3466.51,3424.39,3426.86,0,100583840172.2
2021-02-10,2021-02-10 23:59:59,3437.76,3447.05,3393.98,3399.66,0,88964246446.15
2021-02-11,2021-02-11 23:59:59,3405.33,3416.4,3390.22,3414.32,0,56566035051.3
2021-02-12,2021-02-12 23:59:59,3403.07,3427.08,3343.82,3427.08,0,85053189978.6
2021-02-15,2021-02-15 23:59:59,3461.94,3483.34,3455.95,3481.9,0,78791006869.65
2021-02-16,2021-02-16 23:59:59,3502.04,3510.77,3475.58,3495.26,0,88625602257.45
2021-02-17,2021-02-17 23:59:59,3491.81,3505.19,3431.83,3436.8,0,105793123095.2
2021-02-18,2021-02-18 23:59:59,3451.69,3461.15,3395.98,3400.17,0,89976816783.6
2021-02-19,2021-02-19 23:59:59,3398.4,3460.85,3380.89,3457.68,0,93406887931.0
2021-02-20,2021-02-20 23:59:59,3454.43,3455.13,3435.42,3446.32,0,25142822290.55
2021-02-22,2021-02-22 23:59:59,3447.57,3456.26,3415.37,3433.93,0,88526795000.8
2021-02-24,2021-02-24 23:59:59,3426.07,3433.09,3385.01,3385.48,0,110148551893.05
2021-02-25,2021-02-25 23:59:59,3412.16,3429.2,3391.77,3409.76,0,132027291741.7
2021-02-26,2021-02-26 23:59:59,3354.45,3385.74,3332.32,3346.64,0,153443917962.4
2021-03-01,2021-03-01 23:59:59,3369.68,3393.93,3354.09,3386.16,0,73971816241.8
2021-03-02,2021-03-02 23:59:59,3380.35,3418.11,3375.48,3410.1,0,85392732642.35
2021-03-03,2021-03-03 23:59:59,3432.88,3450.76,3408.47,3416.04,0,91738079532.4
2021-03-04,2021-03-04 23:59:59,3403.01,3416.04,3366.76,3397.56,0,103950221289.6
2021-03-05,2021-03-05 23:59:59,3378.68,3432.98,3367.33,3414.13,0,136317009466.9
2021-03-09,2021-03-09 23:59:59,3426.48,3491.12,3426.33,3478.72,0,137435480187.0
2021-03-10,2021-03-10 23:59:59,3476.91,3514.35,3455.42,3463.06,0,102035182953.05
2021-03-11,2021-03-11 23:59:59,3481.26,3508.51,3472.4,3508.51,0,81997215189.75
2021-03-12,2021-03-12 23:59:59,3515.44,3539.5,3502.37,3539.5,0,78834659383.3
2021-03-15,2021-03-15 23:59:59,3562.69,3596.31,3558.62,3584.49,0,110139095399.25
2021-03-16,2021-03-16 23:59:59,3600.68,3602.18,3544.29,3589.83,0,125278624707.95
2021-03-17,2021-03-17 23:59:59,3579.06,3587.24,3498.17,3507.91,0,126387599545.2
2021-03-18,2021-03-18 23:59:59,3533.69,3551.3,3494.99,3504.85,0,116916933603.15
2021-03-19,2021-03-19 23:59:59,3473.84,3495.98,3448.99,3475.26,0,124592694485.05
2021-03-22,2021-03-22 23:59:59,3479.06,3498.17,3469.09,3489.07,0,73803912299.75
2021-03-23,2021-03-23 23:59:59,3481.11,3483.34,3450.98,3467.21,0,87327300362.15
2021-03-24,2021-03-24 23:59:59,3459.99,3489.96,3445.92,3485.33,0,86726397994.35
2021-03-25,2021-03-25 23:59:59,3477.87,3479.83,3434.84,3439.3,0,69362284154.25
2021-03-26,2021-03-26 23:59:59,3476.01,3500.74,3476.01,3489.83,0,80526485029.85
