date,turnover,tc_cost,w_SU26219RMFS4,w_SBER,w_LKOH,w_T,w_VTBR,w_OZON,w_YDEX,w_X5,w_SPBE,w_PLZL,w_PHOR,w_LQDT,w_TMOS,w_TGLD,w_RU000A108Q29,w_RU000A10CMR3,w_RU000A10DQA8,w_RU000A105QX1,w_SU26226RMFS9,w_SU26207RMFS9,w_SU26212RMFS9
2025-03-01,0.07001284777142891,7.001284777142891e-05,0.16973260721630207,0.08279357635705027,0.11277262902129224,0.0,1.210083524476349e-16,0.022606930119246766,0.0,0.0,0.02035517899725008,0.12189828613945083,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.06984079214940736,0.0,0.0
2025-03-26,0.13592920441040762,0.00013592920441040762,0.10000000000000005,0.05407772646695555,0.07529188171728202,1.6268832454242302e-16,2.7802951359795955e-17,0.04548773241842455,0.0,0.0,0.03087453895181029,0.1294118225511507,2.414184046063334e-17,0.1999999999999999,2.891160451367343e-17,0.19999999999999962,0.0,0.0,0.0,0.0,0.16485629789437684,7.013120509922217e-17,6.873841773558099e-17
2025-04-16,0.17685369756384803,0.00017685369756384803,0.19999999999999654,0.028665684736035,0.051141725222048316,6.103945274522984e-16,9.275558869149953e-16,0.06690375359734377,0.0,0.0,0.027843059507192267,0.005151802658077551,2.362845449174496e-16,0.19999999999999954,1.5592415738875367e-16,0.1999999999999981,0.0,0.0,0.0,0.0,0.19999999999999848,0.02029397427930937,5.299766589699967e-16
2025-05-11,0.02460863346397045,2.460863346397045e-05,0.2,0.01989623390437946,0.04774203941295461,0.0,0.0,0.05452719265936082,0.0,0.0,0.029144772290030662,0.00508886677281876,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.04360089496041105,0.0
2025-06-03,0.03212255859263375,3.212255859263375e-05,0.19999999999999613,0.015814871450600655,0.028010909672175205,7.093916609140579e-15,3.390649005115274e-16,0.06864976204799364,0.0,0.0,0.02083470589201629,0.005129094605400737,6.072615421157353e-15,0.19999999999999163,5.212427713787427e-15,0.19999999999998921,0.0,0.0,0.0,6.441289771608057e-15,0.19999999999998416,0.06156065633182287,4.232074760079919e-15
2025-06-27,0.07012917752890832,7.012917752890833e-05,0.19999999999999918,0.02284218484395186,4.887353223958113e-16,1.0514676296742332e-16,2.889132268595188e-16,0.027072009228910114,0.0,0.0,0.024925376578921687,0.004588579567775582,3.85100480123573e-17,0.19999999999999882,1.0557165272232344e-15,0.1999999999999989,0.0,0.0,0.0,1.6769662373459406e-15,0.19999999999999782,0.12057184978044098,1.2828042955291327e-15
2025-07-18,0.056048813396243194,5.604881339624319e-05,0.2,0.01750488290834245,0.0,0.0,1.525140941956334e-14,0.011215951990662715,0.0,0.0,0.012424527001240825,0.0030307588173790058,0.0,0.2,0.0,0.17920321610579723,0.0,0.0,0.0,3.536513835428846e-14,0.2,0.1766206631767356,0.0
2025-08-12,0.033082972866835314,3.3082972866835315e-05,0.19999999999999923,2.2356912033969787e-16,1.1971284611230566e-15,5.168458079970268e-16,1.3825812427267021e-15,0.011778458398539056,0.0,0.0,0.020705109300407244,0.002487146991282717,5.346267236257891e-16,0.19999999999999749,8.965876189100747e-16,0.1641687379733492,0.0,0.0,0.0,1.3297263868180338e-15,0.1999999999999982,0.1999999999999953,0.0008605473364254631
2025-09-02,0.03288534197480474,3.2885341974804744e-05,0.1999999999999997,0.0,2.004317721485432e-16,3.993911529114194e-16,1.2449371938179187e-15,0.010660405254861269,0.0,0.0,0.025934866932806243,0.0026885197433471507,3.112432824020283e-16,0.1999999999999991,9.694129133119978e-16,0.1916229495636875,0.0,0.0,0.0,6.342340416943047e-16,0.1999999999999991,0.16909325850529597,2.606828587617998e-16
2025-09-25,0.017557608148400638,1.7557608148400638e-05,0.1999999999999991,0.0,6.637648629251561e-17,5.226087604744157e-16,6.288605733779951e-16,0.0,0.0,0.0,0.03511542464489286,0.002601829575649298,0.0,0.1999999999999995,3.565089876496364e-16,0.2,0.0,0.0,0.0,8.806052974222552e-17,0.1999999999999997,0.16228274577945737,7.042977312465837e-16
2025-10-16,0.0025819899497744984,2.5819899497744984e-06,0.19999999999998969,3.641229475468269e-14,3.232616433355888e-14,3.538285720458284e-14,0.0,1.8629220089715024e-14,0.0,0.0,0.032602276326674194,0.002532987944274295,2.7074523479976017e-14,0.1999999999999447,3.675310725354932e-14,0.19999999999992543,0.0,0.0,0.0,2.7434728811373762e-14,0.19999999999997747,0.16486473572903734,0.0
2025-11-10,0.01671858313004677,1.671858313004677e-05,0.1999999999999961,1.3194801379606398e-14,7.111085815600486e-15,1.7727909046568758e-14,0.0,5.783786258795636e-15,0.0,0.0,0.029564164325963312,0.0024520420475282827,1.1862220553932126e-14,0.19999999999997758,1.404813383563041e-14,0.18640047476744942,0.0,0.0,0.0,1.3970198927630016e-14,0.1999999999999851,0.181583318858988,3.2716270239132784e-14
2025-12-03,0.019968387533602184,1.9968387533602186e-05,0.2,0.0,0.0,0.0,3.0045981782214487e-15,0.0,0.0,0.0,0.03164449880883453,0.0024276488573521863,0.0,0.2,0.0,0.1664564804241731,0.0,0.0,0.0,3.7763623516059576e-15,0.2,0.19947137190971187,0.0
2025-12-26,0.007298396227506492,7.298396227506492e-06,0.2,7.027255989122597e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.029786779913391143,0.002386561989793842,8.217663937078196e-16,0.2,1.6907763335613403e-15,0.16105688995952427,0.0,0.0,0.0,0.0,0.2,0.2,0.006769768137064291
