date,turnover,tc_cost,w_SU26219RMFS4,w_SBER,w_LKOH,w_T,w_VTBR,w_OZON,w_YDEX,w_X5,w_SPBE,w_PLZL,w_PHOR,w_LQDT,w_TMOS,w_TGLD,w_RU000A108Q29,w_RU000A10CMR3,w_RU000A10DQA8,w_RU000A105QX1,w_SU26226RMFS9,w_SU26207RMFS9,w_SU26212RMFS9
2024-04-05,0.1461459049344998,0.00014614590493449982,0.1778641889503128,1.4002028022710766e-15,0.056642083447310324,0.0,3.838862480082776e-15,0.12681895283399125,0.0,0.0,0.0,0.14805586300468196,5.525502223946975e-16,0.0,0.09163749255510735,0.2,0.0,0.0,0.0,0.0,0.1720973140076174,0.026884105200972664,1.4475214914947704e-15
2024-05-06,0.09173292075014089,9.17329207501409e-05,0.17775428558178036,3.2865056368253925e-16,0.07519395703144244,5.14186088439533e-16,0.0,0.2,0.0,0.0,3.504602899682549e-18,0.11101499934668786,0.0,0.0,0.051841361279013856,0.18565247906247673,0.0,0.0,0.0,0.0,0.17192652011870788,0.026616397579891378,6.467661405836625e-16
2024-06-05,0.2053257492388321,0.0002053257492388321,0.19591200010140777,0.07230891758454126,0.03272456841831255,1.207939793328888e-16,0.0,0.2,0.0,0.0,0.07511554293871861,0.0,9.712150583762063e-16,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.1859997592173009,0.026807165440507326,0.011132046299212713
2024-07-05,0.21977147435785171,0.00021977147435785173,0.1999999999999965,0.19999999999985432,2.9982296113445215e-14,2.6653426137549716e-14,2.3942614927441996e-14,0.012953094060431432,0.0,0.0,0.07514215055980984,1.7537821883590703e-14,2.0098854798734287e-14,0.0,1.641721423503221e-14,0.1999999999999983,0.0,0.0,0.0,0.0,0.19999999999999216,0.10046070764866573,0.011444047731117093
2024-08-05,0.21300815100006268,0.00021300815100006268,0.19999999999999765,2.904944084222023e-14,1.986497196571844e-15,1.6914745622519869e-15,4.7259167535804706e-14,1.4944058034335624e-14,0.0,0.0,0.07508709362009278,0.007045221115035033,1.875767218516199e-15,0.19518853491846583,0.0,0.2,0.0,0.0,0.0,0.0,0.1999999999999479,0.11120096721838268,0.01147818312792528
2024-09-03,0.08018983356778307,8.018983356778308e-05,0.19999999999999557,1.9444287795044614e-15,1.0084826667177552e-15,1.5063382569868535e-15,2.2213407906208373e-15,1.195331358618476e-15,0.0,0.0,0.0019424811674646708,0.0,1.2645120446116453e-15,0.1999999999999983,0.0,0.199999999999998,0.0,0.0,0.0,0.0,0.19999999999999898,0.15876522333975682,0.039292295492778836
2024-10-02,0.04513049890650249,4.513049890650249e-05,0.19986542359474976,1.1273198367065763e-15,0.010342407130613691,6.620216618662467e-16,0.0,0.0,0.0,0.0,0.012564065864355453,0.0019430319159510422,0.0222234751630461,0.2,4.798195499901101e-16,0.2,0.0,0.0,0.0,0.0,0.19840709394636968,0.15465450238491402,3.9274979520402577e-16
2024-10-31,0.024266957961825365,2.4266957961825365e-05,0.19989109329815904,0.0,0.010379179298880043,1.0162340069410792e-15,0.0,8.875002455514761e-16,0.0,0.0,0.004257871399377935,0.026042937288698522,0.006262711666198771,0.19999999999999984,1.2842645201967359e-16,0.2,0.0,0.0,0.0,0.0,0.19844351156641163,0.1546877286216871,3.496686058525921e-05
2024-11-29,0.010205419426706818,1.0205419426706817e-05,0.19988790358785205,0.0,0.010388323074274125,0.0,0.0,1.0923751655906512e-15,0.0,0.0,0.0,0.02012841472203432,0.016455280190883645,0.2,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.19842924756479882,0.15467215687294397,3.867398721322714e-05
2024-12-28,0.40618517967027495,0.00040618517967027496,0.19989871990110236,0.04865009139826387,4.158740494131102e-15,6.04376378863556e-15,0.0,3.596352075619902e-15,0.0,0.0,0.0,0.0,0.19999999999999196,0.02433155812602356,6.918403215178872e-16,1.1200328672563443e-14,0.0,0.0,0.0,0.0,0.19864991419540143,0.1999999999999974,0.12846971637920598
